review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
354,Dr. Rodrigo Abreu,22,Apple,iPhone SE,1038.06,R$5916.94,BRL,5.7,3,"Performance is average, camera okay. Fine but could be better.",Neutral,Brazil,Portuguese,5/10/2024,TRUE,1,1,1,2,3,62,10,0,BestBuy
355,Eckard Wende,25,Apple,iPhone SE,1088.91,â‚¬1012.69,EUR,0.93,4,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,Germany,German,22/4/2024,TRUE,2,3,5,3,5,74,12,4,eBay
356,Stephanie Monroe,34,Apple,iPhone SE,916.27,Ø¯.Ø¥3362.71,AED,3.67,2,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,UAE,English,31/8/2023,TRUE,2,2,2,1,1,71,13,6,eBay
357,Carly Gray-Jones,20,Apple,iPhone SE,763.34,Â£595.41,GBP,0.78,4,Loving the clean UI and fast updates. Best purchase of the year!,Positive,UK,English,27/11/2023,TRUE,4,4,3,3,5,64,12,3,Flipkart
358,Jason Bridges,32,Apple,iPhone SE,933.29,A$1427.93,AUD,1.53,4,Fast charging is a lifesaver. Loving it so far!,Positive,Australia,English,16/5/2025,FALSE,2,5,3,4,4,47,9,4,BestBuy
359,Gerald Stewart,34,Apple,iPhone SE,757.28,$757.28,USD,1,4,Smooth performance even after months of use. Best purchase of the year!,Positive,USA,English,28/3/2024,TRUE,5,3,4,4,4,71,12,6,AliExpress
360,Nicole Price,37,Apple,iPhone SE,1332.21,Ø¯.Ø¥4889.21,AED,3.67,1,"Phone hangs often, regret buying it. Returning this soon.",Negative,UAE,English,28/6/2023,TRUE,1,1,2,1,1,57,9,1,Amazon
361,Srta. Maria Sophia Moura,24,Apple,iPhone SE,1438.55,R$8199.74,BRL,5.7,4,Fast charging is a lifesaver. Absolutely worth it!,Positive,Brazil,Portuguese,20/3/2023,TRUE,3,4,2,4,5,50,8,2,Flipkart
362,Mariane Barros,38,Apple,iPhone SE,810.27,R$4618.54,BRL,5.7,3,Build quality feels solid and durable. Absolutely worth it!,Positive,Brazil,Portuguese,17/12/2022,TRUE,1,3,3,3,1,59,9,6,AliExpress
363,Dra. Maria Alice Sousa,25,Apple,iPhone SE,1223.95,R$6976.52,BRL,5.7,2,Battery drains too fast even on standby. Wouldnâ€™t recommend.,Negative,Brazil,Portuguese,13/1/2025,TRUE,1,1,2,1,2,60,9,4,Amazon
364,Nicole Mendoza,50,Apple,iPhone SE,1084.48,Ø¯.Ø¥3980.04,AED,3.67,1,Speaker quality is bad and muffled. Wouldnâ€™t recommend.,Negative,UAE,English,28/12/2023,FALSE,1,1,1,2,1,55,8,3,Flipkart
365,Heinrich Gunpf,21,Apple,iPhone SE,1340.1,â‚¬1246.29,EUR,0.93,3,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,Germany,German,4/7/2024,TRUE,2,2,2,3,1,70,12,0,eBay
366,Anthony Dixon-Rogers,18,Apple,iPhone SE,1142.58,Â£891.21,GBP,0.78,4,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,UK,English,29/10/2022,TRUE,5,3,3,3,5,78,14,14,eBay
367,April Reid,23,Apple,iPhone SE,876.29,A$1340.72,AUD,1.53,2,Charging is very slow compared to other brands. Very disappointed.,Negative,Australia,English,29/10/2024,TRUE,1,2,3,2,1,66,10,0,AliExpress
368,Ana Beatriz Farias,34,Apple,iPhone SE,1359.43,R$7748.75,BRL,5.7,5,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Brazil,Portuguese,24/9/2024,TRUE,5,4,4,5,5,65,10,5,eBay
369,Levi Campos,24,Apple,iPhone SE,1462.08,R$8333.86,BRL,5.7,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Brazil,Portuguese,7/12/2022,TRUE,3,3,3,4,3,66,10,5,Amazon
370,Sarah Price,25,Apple,iPhone SE,1136.98,$1136.98,USD,1,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,USA,English,8/4/2025,TRUE,2,3,3,3,4,80,15,3,BestBuy
371,Lisa Goodwin,28,Apple,iPhone SE,1348.07,Ø¯.Ø¥4947.42,AED,3.67,4,Worth every penny. Highly recommended! Loving it so far!,Positive,UAE,English,8/4/2024,FALSE,4,5,4,4,3,56,9,11,Flipkart
372,Prof. Carlos Eimer B.Eng.,36,Apple,iPhone SE,1411.99,â‚¬1313.15,EUR,0.93,4,Not bad for daily use but could be optimized. Average experience overall.,Neutral,Germany,German,9/5/2023,TRUE,5,3,2,2,3,73,12,4,AliExpress
373,Harini Khurana,24,Apple,iPhone SE,1495.93,â‚¹124162.19,INR,83,3,Loving the clean UI and fast updates. Best purchase of the year!,Positive,India,Hindi,13/5/2023,TRUE,2,4,1,3,2,64,12,2,AliExpress
374,Ana LÃ­via Moreira,31,Apple,iPhone SE,793.33,R$4521.98,BRL,5.7,3,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,Brazil,Portuguese,24/3/2025,FALSE,1,1,3,2,2,68,13,10,eBay
375,Frederick Williams,36,Apple,iPhone SE,1062.42,Â£828.69,GBP,0.78,3,Loving the clean UI and fast updates. Best purchase of the year!,Positive,UK,English,15/11/2023,TRUE,2,2,2,4,3,64,12,5,Amazon
376,Debra Barber,18,Apple,iPhone SE,728.62,Ø¯.Ø¥2674.04,AED,3.67,3,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,UAE,English,9/9/2025,FALSE,5,1,1,1,4,74,12,4,eBay
377,Univ.Prof. Magda Steckel B.A.,41,Apple,iPhone SE,850.93,â‚¬791.36,EUR,0.93,2,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Germany,German,17/5/2025,TRUE,2,2,2,2,2,65,11,6,Flipkart
378,Terry Smith,44,Apple,iPhone SE,1046.33,$1046.33,USD,1,3,Smooth performance even after months of use. Loving it so far!,Positive,USA,English,26/10/2024,TRUE,3,4,1,5,2,62,11,6,BestBuy
379,Wesley Gray,38,Apple,iPhone SE,1042.93,C$1439.24,CAD,1.38,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Canada,English,28/3/2025,TRUE,4,3,2,5,3,58,9,3,Amazon
380,Steven Jones,18,Apple,iPhone SE,845.37,Ø¯.Ø¥3102.51,AED,3.67,5,Loving the clean UI and fast updates. Absolutely worth it!,Positive,UAE,English,12/6/2025,TRUE,4,5,5,3,5,58,10,6,eBay
381,Pamela Hickman,33,Apple,iPhone SE,1391.17,Ø¯.Ø¥5105.59,AED,3.67,2,"Performance is average, camera okay. Fine but could be better.",Neutral,UAE,English,9/8/2024,FALSE,2,3,1,1,1,62,10,0,eBay
382,Beverley Adams-Evans,30,Apple,iPhone SE,1285.29,Â£1002.53,GBP,0.78,1,"Phone hangs often, regret buying it. Not up to the mark.",Negative,UK,English,26/12/2022,FALSE,1,2,1,1,1,56,11,2,BestBuy
383,Adam Johnston,36,Apple,iPhone SE,1169.04,$1169.04,USD,1,1,Camera quality is very poor indoors. Returning this soon.,Negative,USA,English,10/4/2023,FALSE,1,1,2,1,3,57,9,3,Amazon
384,Amber Riley,30,Apple,iPhone SE,1298.06,C$1791.32,CAD,1.38,4,Design feels premium and stylish. Best purchase of the year!,Positive,Canada,English,16/9/2024,TRUE,3,4,2,5,3,60,10,1,Flipkart
385,Robert Maynard,26,Apple,iPhone SE,1138.9,A$1742.52,AUD,1.53,3,Design feels premium and stylish. Absolutely worth it!,Positive,Australia,English,29/10/2022,TRUE,2,1,3,3,1,54,8,5,BestBuy
386,Dylan Johnson,29,Apple,iPhone SE,1182.08,C$1631.27,CAD,1.38,3,Build quality feels solid and durable. Loving it so far!,Positive,Canada,English,29/5/2023,TRUE,3,1,3,1,4,56,10,4,AliExpress
387,Geoffrey Ashton,18,Apple,iPhone SE,786.63,Â£613.57,GBP,0.78,3,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,UK,English,17/3/2024,TRUE,3,1,2,2,2,70,13,2,Flipkart
388,Dr. Kenan Metz,22,Apple,iPhone SE,1391.59,â‚¬1294.18,EUR,0.93,2,Display started flickering after a month. Very disappointed.,Negative,Germany,German,28/8/2025,TRUE,1,1,1,1,2,60,8,3,AliExpress
389,Andre Hudson,22,Apple,iPhone SE,1090.84,A$1668.99,AUD,1.53,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,Australia,English,21/8/2025,TRUE,3,3,4,4,3,55,10,5,Flipkart
390,Michael Lewis,29,Apple,iPhone SE,1425.92,$1425.92,USD,1,3,Battery life could be slightly better. Average experience overall.,Neutral,USA,English,1/8/2025,TRUE,4,1,3,3,3,66,9,2,AliExpress
391,Akshay Mahal,38,Apple,iPhone SE,1164.54,â‚¹96656.82,INR,83,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,India,Hindi,5/4/2023,TRUE,3,2,4,4,3,63,11,1,Flipkart
392,Caleb Peixoto,37,Apple,iPhone SE,946.54,R$5395.28,BRL,5.7,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Brazil,Portuguese,12/4/2024,TRUE,2,3,2,5,5,65,11,7,Flipkart
393,Lynn Kerr,18,Apple,iPhone SE,1056.8,Â£824.3,GBP,0.78,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,UK,English,30/8/2023,TRUE,2,3,3,2,1,65,11,11,eBay
394,Chelsea Harris,21,Apple,iPhone SE,830.72,$830.72,USD,1,2,"Phone hangs often, regret buying it. Returning this soon.",Negative,USA,English,28/7/2025,FALSE,1,3,1,2,1,57,9,3,Amazon
395,Pietro Azevedo,27,Apple,iPhone SE,1359.56,R$7749.49,BRL,5.7,3,Worth every penny. Highly recommended! Absolutely worth it!,Positive,Brazil,Portuguese,22/5/2024,TRUE,3,1,4,3,2,59,8,2,eBay
396,Erika Kramer,26,Apple,iPhone SE,1242.64,â‚¬1155.66,EUR,0.93,5,Smooth performance even after months of use. Loving it so far!,Positive,Germany,German,1/5/2025,TRUE,5,5,4,4,5,62,11,8,Amazon
397,Ing. Mirko JÃ¤ntsch,23,Apple,iPhone SE,1177.6,â‚¬1095.17,EUR,0.93,2,"Design is okay, a bit bulky though. Average experience overall.",Neutral,Germany,German,1/3/2023,TRUE,1,1,1,1,1,63,10,2,BestBuy
398,Harita Kale,49,Apple,iPhone SE,924.96,â‚¹76771.68,INR,83,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,India,Hindi,6/11/2022,FALSE,2,1,1,3,3,65,11,5,AliExpress
399,Maanas Rana,20,Apple,iPhone SE,1455.12,â‚¹120774.96,INR,83,5,Smooth performance even after months of use. Absolutely worth it!,Positive,India,Hindi,7/3/2025,TRUE,4,5,5,5,5,65,10,5,Amazon
400,Stanley Roberts,34,Apple,iPhone SE,1113.41,A$1703.52,AUD,1.53,3,"Design is okay, a bit bulky though. Average experience overall.",Neutral,Australia,English,15/7/2023,TRUE,2,2,2,3,4,63,10,0,eBay
401,Rebeca Sousa,23,Apple,iPhone SE,995.75,R$5675.78,BRL,5.7,3,Not bad for daily use but could be optimized. Fine but could be better.,Neutral,Brazil,Portuguese,19/2/2025,TRUE,3,1,3,2,4,71,14,2,Flipkart
402,Eshana Batra,22,Apple,iPhone SE,973.49,â‚¹80799.67,INR,83,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,India,Hindi,4/12/2023,TRUE,3,3,4,2,1,65,11,2,AliExpress
403,Helen Taylor-Gill,57,Apple,iPhone SE,1301.38,Â£1015.08,GBP,0.78,5,Build quality feels solid and durable. No regrets buying this one.,Positive,UK,English,5/3/2024,TRUE,2,5,4,4,5,66,11,4,AliExpress
404,Ayush Talwar,33,Apple,iPhone SE,1058.13,â‚¹87824.79,INR,83,5,Fast charging is a lifesaver. No regrets buying this one.,Positive,India,Hindi,23/8/2024,TRUE,5,2,4,4,3,57,10,2,BestBuy
405,Kimberly Davis DDS,37,Apple,iPhone SE,742.4,C$1024.51,CAD,1.38,3,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Canada,English,5/7/2023,FALSE,2,3,2,4,2,65,10,6,AliExpress
406,Dietmar Junken-Hofmann,27,Apple,iPhone SE,1137.94,â‚¬1058.28,EUR,0.93,3,Sound quality is okay but not very loud. Okay for casual use.,Neutral,Germany,German,2/5/2024,TRUE,2,3,2,2,2,61,12,2,eBay
407,Raymond Kennedy,33,Apple,iPhone SE,867.15,$867.15,USD,1,5,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,USA,English,13/10/2025,TRUE,4,5,5,3,4,80,14,4,eBay
408,Wendy Hendricks,49,Apple,iPhone SE,988.01,Ø¯.Ø¥3626.0,AED,3.67,3,Worth every penny. Highly recommended! No regrets buying this one.,Positive,UAE,English,5/6/2024,TRUE,2,4,2,3,3,66,10,6,Amazon
409,Evelyn Cole,18,Apple,iPhone SE,1288.23,$1288.23,USD,1,5,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,USA,English,14/7/2024,TRUE,5,5,5,3,4,64,11,5,AliExpress
410,Chaitaly Mani,25,Apple,iPhone SE,723.76,â‚¹60072.08,INR,83,3,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,India,Hindi,10/10/2023,TRUE,2,2,3,3,3,80,14,5,BestBuy
411,Brandi Douglas,37,Apple,iPhone SE,741.48,C$1023.24,CAD,1.38,2,Battery drains too fast even on standby. Returning this soon.,Negative,Canada,English,11/9/2024,FALSE,1,2,1,4,1,61,10,3,eBay
412,Ingelore Schleich,47,Apple,iPhone SE,1266.03,â‚¬1177.41,EUR,0.93,5,Loving the clean UI and fast updates. Best purchase of the year!,Positive,Germany,German,17/8/2023,TRUE,5,5,5,3,5,64,12,4,BestBuy
413,Patrick Lall,30,Apple,iPhone SE,801.02,â‚¹66484.66,INR,83,2,Phone lags often after a few apps. Wouldnâ€™t recommend.,Negative,India,Hindi,26/8/2025,TRUE,2,1,1,1,3,54,9,1,eBay
414,Devin Nelson,38,Apple,iPhone SE,1103.8,$1103.8,USD,1,3,Smooth performance even after months of use. Loving it so far!,Positive,USA,English,24/10/2022,TRUE,1,2,2,1,4,62,11,0,eBay
415,Dr Jeremy Morris,26,Apple,iPhone SE,1355.31,Â£1057.14,GBP,0.78,5,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,UK,English,17/8/2023,TRUE,5,4,5,5,5,63,11,6,eBay
416,Daniel Bailey,18,Apple,iPhone SE,727.84,$727.84,USD,1,3,Sound quality is okay but not very loud. Average experience overall.,Neutral,USA,English,9/7/2024,TRUE,2,2,3,3,3,68,11,1,Flipkart
417,Amy Nguyen,21,Apple,iPhone SE,1164.12,$1164.12,USD,1,5,Smooth performance even after months of use. Loving it so far!,Positive,USA,English,18/11/2024,TRUE,5,5,4,4,5,62,11,6,Flipkart
418,JoÃ£o Lucas Rios,33,Apple,iPhone SE,888.54,R$5064.68,BRL,5.7,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,12/7/2025,TRUE,2,1,1,1,3,58,9,5,Amazon
419,Nitesh Anne,27,Apple,iPhone SE,990.62,â‚¹82221.46,INR,83,5,Worth every penny. Highly recommended! Loving it so far!,Positive,India,Hindi,30/5/2023,FALSE,5,3,5,4,3,56,9,6,AliExpress
420,Angela Johnson,25,Apple,iPhone SE,836.72,C$1154.67,CAD,1.38,4,Fast charging is a lifesaver. Loving it so far!,Positive,Canada,English,10/10/2023,TRUE,2,4,5,2,1,47,9,4,AliExpress
421,Chandran Dhillon,32,Apple,iPhone SE,1493.08,â‚¹123925.64,INR,83,2,"Performance is average, camera okay. Fine but could be better.",Neutral,India,Hindi,23/6/2025,FALSE,1,3,1,2,3,62,10,3,AliExpress
422,David Davis,42,Apple,iPhone SE,943.9,A$1444.17,AUD,1.53,4,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Australia,English,6/8/2024,FALSE,3,3,3,2,3,71,13,1,eBay
423,Timothy Kelly,18,Apple,iPhone SE,1140.9,Â£889.9,GBP,0.78,2,Software updates are delayed sometimes. Average experience overall.,Neutral,UK,English,28/5/2025,FALSE,2,1,2,1,2,67,8,5,eBay
424,Vincent Mills,33,Apple,iPhone SE,1155.3,Â£901.13,GBP,0.78,5,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,UK,English,22/7/2023,TRUE,4,5,5,4,2,81,14,7,eBay
425,Yago Ramos,38,Apple,iPhone SE,1382.35,R$7879.39,BRL,5.7,5,Display is crisp and vibrant â€” perfect for gaming. Absolutely worth it!,Positive,Brazil,Portuguese,10/1/2025,TRUE,4,5,5,5,5,71,12,5,Flipkart
426,Dipl.-Ing. Urs Stumpf,30,Apple,iPhone SE,1484.45,â‚¬1380.54,EUR,0.93,2,Camera quality is very poor indoors. Not up to the mark.,Negative,Germany,German,21/9/2025,TRUE,2,1,2,2,3,56,11,2,Amazon
427,Jeffrey Preston,25,Apple,iPhone SE,971.34,Ø¯.Ø¥3564.82,AED,3.67,1,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,UAE,English,26/6/2023,TRUE,1,1,2,1,1,70,12,1,eBay
428,Daniel Owen,35,Apple,iPhone SE,1108.93,A$1696.66,AUD,1.53,2,Camera quality is very poor indoors. Not up to the mark.,Negative,Australia,English,23/9/2024,FALSE,1,2,2,1,1,56,11,3,Amazon
429,Mr. Joseph Hart,42,Apple,iPhone SE,1106.43,Ø¯.Ø¥4060.6,AED,3.67,4,Worth every penny. Highly recommended! Loving it so far!,Positive,UAE,English,24/9/2025,TRUE,4,1,4,2,4,56,9,0,BestBuy
430,Kayla Bennett,19,Apple,iPhone SE,864.45,Ø¯.Ø¥3172.53,AED,3.67,3,"Face unlock is instant, super smooth. Loving it so far!",Positive,UAE,English,29/2/2024,TRUE,4,1,3,2,1,55,10,6,eBay
431,Maurizio Karz,30,Apple,iPhone SE,1189.22,â‚¬1105.97,EUR,0.93,4,Fast charging is a lifesaver. Loving it so far!,Positive,Germany,German,18/8/2023,TRUE,3,2,4,3,3,47,9,1,Amazon
432,Richard Aguilar,28,Apple,iPhone SE,1137.07,$1137.07,USD,1,5,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,USA,English,23/4/2023,TRUE,4,4,4,4,4,70,13,1,Flipkart
433,Bento Pereira,38,Apple,iPhone SE,830.23,R$4732.31,BRL,5.7,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Brazil,Portuguese,23/3/2024,TRUE,3,4,5,3,5,58,10,6,AliExpress
434,Kenneth Chambers,31,Apple,iPhone SE,806.94,C$1113.58,CAD,1.38,2,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Canada,English,21/9/2023,TRUE,2,2,3,1,1,58,10,7,AliExpress
435,Heiderose Pruschke,23,Apple,iPhone SE,1229.87,â‚¬1143.78,EUR,0.93,3,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Germany,German,14/8/2024,FALSE,1,1,2,3,3,80,14,3,BestBuy
436,Ludwig ZÃ¤nker,42,Apple,iPhone SE,996.09,â‚¬926.36,EUR,0.93,5,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Germany,German,15/4/2024,FALSE,5,5,3,4,4,71,13,5,Flipkart
437,Megan Martinez,28,Apple,iPhone SE,1385.68,C$1912.24,CAD,1.38,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,Canada,English,29/7/2023,FALSE,4,5,2,4,3,57,10,7,Amazon
438,Mitchell Barnes,39,Apple,iPhone SE,1262.7,Ø¯.Ø¥4634.11,AED,3.67,4,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,UAE,English,16/10/2025,FALSE,5,4,3,3,5,69,13,6,Amazon
439,Marlen Stolze,40,Apple,iPhone SE,720.97,â‚¬670.5,EUR,0.93,4,"Performance is average, camera okay. Fine but could be better.",Neutral,Germany,German,25/6/2025,TRUE,4,3,4,4,4,62,10,3,Amazon
440,Matteo Cardoso,38,Apple,iPhone SE,890.13,R$5073.74,BRL,5.7,2,"Phone is fine, not the best in this range. Average experience overall.",Neutral,Brazil,Portuguese,17/9/2025,TRUE,2,1,1,3,2,70,12,0,eBay
441,Zehra Weimer B.Eng.,22,Apple,iPhone SE,756.07,â‚¬703.15,EUR,0.93,3,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Germany,German,1/12/2023,TRUE,4,2,2,2,3,65,10,6,BestBuy
442,Cosima Schleich,33,Apple,iPhone SE,1361.52,â‚¬1266.21,EUR,0.93,3,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,Germany,German,28/10/2022,TRUE,3,3,4,4,1,81,14,6,Amazon
443,Ms Lynne Hart,39,Apple,iPhone SE,1363.83,Â£1063.79,GBP,0.78,1,Display started flickering after a month. Very disappointed.,Negative,UK,English,2/3/2025,TRUE,1,1,1,1,1,60,8,0,Flipkart
444,Hannah Fernandez,42,Apple,iPhone SE,783.5,C$1081.23,CAD,1.38,2,Camera quality is very poor indoors. Very disappointed.,Negative,Canada,English,25/11/2022,TRUE,1,2,1,1,3,55,8,1,BestBuy
445,Turvi Chahal,31,Apple,iPhone SE,900.17,â‚¹74714.11,INR,83,3,Charging is very slow compared to other brands. Not up to the mark.,Negative,India,Hindi,24/2/2023,FALSE,3,4,2,1,1,67,13,2,BestBuy
446,Ana Laura Cassiano,26,Apple,iPhone SE,1100.35,R$6271.99,BRL,5.7,5,Build quality feels solid and durable. Loving it so far!,Positive,Brazil,Portuguese,6/9/2023,TRUE,2,5,4,4,4,56,10,3,AliExpress
447,Ojasvi Agate,38,Apple,iPhone SE,994.68,â‚¹82558.44,INR,83,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,India,Hindi,30/7/2023,TRUE,4,3,5,4,5,65,11,4,Amazon
448,Frau Nadja Hentschel MBA.,18,Apple,iPhone SE,1350.07,â‚¬1255.57,EUR,0.93,2,"Phone hangs often, regret buying it. Not up to the mark.",Negative,Germany,German,2/11/2023,TRUE,1,1,2,4,2,56,11,3,BestBuy
449,Michael Smith,34,Apple,iPhone SE,1186.98,Ø¯.Ø¥4356.22,AED,3.67,1,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,UAE,English,20/3/2023,TRUE,1,1,1,1,1,62,11,2,Flipkart
450,Davi Lucca Machado,29,Apple,iPhone SE,1071.06,R$6105.04,BRL,5.7,4,Loving the clean UI and fast updates. Loving it so far!,Positive,Brazil,Portuguese,16/1/2025,TRUE,4,3,5,3,5,55,11,3,AliExpress
451,Sra. Maria Helena Fonseca,43,Apple,iPhone SE,702.71,R$4005.45,BRL,5.7,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Brazil,Portuguese,25/12/2022,TRUE,4,3,4,3,3,66,10,9,AliExpress
452,Maria LuÃ­sa Machado,18,Apple,iPhone SE,1497.29,R$8534.55,BRL,5.7,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,5/8/2024,TRUE,5,5,5,4,5,58,9,7,BestBuy
453,Ayushman Patla,20,Apple,iPhone SE,1254.98,â‚¹104163.34,INR,83,3,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,India,Hindi,31/10/2023,TRUE,1,3,5,3,5,62,11,1,BestBuy
454,Srta. Ana Carolina Caldeira,38,Apple,iPhone SE,1101.56,R$6278.89,BRL,5.7,4,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,Brazil,Portuguese,20/5/2023,TRUE,5,4,4,2,4,70,12,3,Amazon
455,Ronald Hughes,26,Apple,iPhone SE,1078.89,Ø¯.Ø¥3959.53,AED,3.67,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,UAE,English,3/7/2023,TRUE,4,3,3,3,2,57,10,5,AliExpress
456,Hannah Myers,23,Apple,iPhone SE,1219.19,$1219.19,USD,1,2,Sound quality is okay but not very loud. Average experience overall.,Neutral,USA,English,16/10/2025,TRUE,2,3,1,2,2,68,11,1,Flipkart
457,Allison Marshall,18,Apple,iPhone SE,1042.12,A$1594.44,AUD,1.53,4,Smooth performance even after months of use. Absolutely worth it!,Positive,Australia,English,19/11/2024,TRUE,4,4,5,1,4,65,10,2,Flipkart
458,Mrs Beth Barnes,39,Apple,iPhone SE,771.76,Â£601.97,GBP,0.78,3,Fast charging is a lifesaver. No regrets buying this one.,Positive,UK,English,1/4/2025,TRUE,3,3,3,1,3,57,10,5,AliExpress
459,Gregory Ellis,18,Apple,iPhone SE,707.92,Ø¯.Ø¥2598.07,AED,3.67,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,UAE,English,13/2/2024,TRUE,4,4,5,3,3,58,9,6,Amazon
460,Josefa Lorch MBA.,35,Apple,iPhone SE,1382.15,â‚¬1285.4,EUR,0.93,3,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,Germany,German,14/9/2024,TRUE,2,3,3,3,3,77,14,4,Amazon
